Date,Adj Close
15/12/1999,1413.329956
14/12/1999,1403.170044
13/12/1999,1415.219971
10/12/1999,1417.040039
9/12/1999,1408.109985
8/12/1999,1403.880005
7/12/1999,1409.170044
6/12/1999,1423.329956
3/12/1999,1433.300049
2/12/1999,1409.040039
1/12/1999,1397.719971
30/11/1999,1388.910034
29/11/1999,1407.829956
26/11/1999,1416.619995
24/11/1999,1417.079956
23/11/1999,1404.640015
22/11/1999,1420.939941
19/11/1999,1422
18/11/1999,1424.939941
17/11/1999,1410.709961
16/11/1999,1420.069946
15/11/1999,1394.390015
12/11/1999,1396.060059
11/11/1999,1381.459961
10/11/1999,1373.459961
9/11/1999,1365.280029
8/11/1999,1377.01001
5/11/1999,1370.22998
4/11/1999,1362.640015
3/11/1999,1354.930054
2/11/1999,1347.73999
1/11/1999,1354.119995
29/10/1999,1362.930054
28/10/1999,1342.439941
27/10/1999,1296.709961
26/10/1999,1281.910034
25/10/1999,1293.630005
22/10/1999,1301.650024
21/10/1999,1283.609985
20/10/1999,1289.430054
19/10/1999,1261.319946
18/10/1999,1254.130005
15/10/1999,1247.410034
14/10/1999,1283.420044
13/10/1999,1285.550049
12/10/1999,1313.040039
11/10/1999,1335.209961
8/10/1999,1336.02002
7/10/1999,1317.640015
6/10/1999,1325.400024
5/10/1999,1301.349976
4/10/1999,1304.599976
1/10/1999,1282.810059
30/9/1999,1282.709961
29/9/1999,1268.369995
28/9/1999,1282.199951
27/9/1999,1283.310059
24/9/1999,1277.359985
23/9/1999,1280.410034
22/9/1999,1310.51001
21/9/1999,1307.579956
20/9/1999,1335.530029
17/9/1999,1335.420044
16/9/1999,1318.47998
15/9/1999,1317.969971
14/9/1999,1336.290039
13/9/1999,1344.130005
10/9/1999,1351.660034
9/9/1999,1347.660034
8/9/1999,1344.150024
7/9/1999,1350.449951
3/9/1999,1357.23999
2/9/1999,1319.109985
1/9/1999,1331.069946
31/8/1999,1320.410034
30/8/1999,1324.02002
27/8/1999,1348.27002
26/8/1999,1362.01001
25/8/1999,1381.790039
24/8/1999,1363.5
23/8/1999,1360.219971
20/8/1999,1336.609985
19/8/1999,1323.589966
18/8/1999,1332.839966
17/8/1999,1344.160034
16/8/1999,1330.77002
13/8/1999,1327.680054
12/8/1999,1298.160034
11/8/1999,1301.930054
10/8/1999,1281.430054
9/8/1999,1297.800049
6/8/1999,1300.290039
5/8/1999,1313.709961
4/8/1999,1305.329956
3/8/1999,1322.180054
2/8/1999,1328.050049
30/7/1999,1328.719971
29/7/1999,1341.030029
28/7/1999,1365.400024
27/7/1999,1362.839966
26/7/1999,1347.76001
23/7/1999,1356.939941
22/7/1999,1360.969971
21/7/1999,1379.290039
20/7/1999,1377.099976
19/7/1999,1407.650024
16/7/1999,1418.780029
15/7/1999,1409.619995
14/7/1999,1398.170044
13/7/1999,1393.560059
12/7/1999,1399.099976
9/7/1999,1403.280029
8/7/1999,1394.420044
7/7/1999,1395.859985
6/7/1999,1388.119995
2/7/1999,1391.219971
1/7/1999,1380.959961
30/6/1999,1372.709961
29/6/1999,1351.449951
28/6/1999,1331.349976
25/6/1999,1315.310059
24/6/1999,1315.780029
23/6/1999,1333.060059
22/6/1999,1335.880005
21/6/1999,1349
18/6/1999,1342.839966
17/6/1999,1339.900024
16/6/1999,1330.410034
15/6/1999,1301.160034
14/6/1999,1294
11/6/1999,1293.640015
10/6/1999,1302.819946
9/6/1999,1318.640015
8/6/1999,1317.329956
7/6/1999,1334.52002
4/6/1999,1327.75
3/6/1999,1299.540039
2/6/1999,1294.810059
1/6/1999,1294.26001
28/5/1999,1301.839966
27/5/1999,1281.410034
26/5/1999,1304.76001
25/5/1999,1284.400024
24/5/1999,1306.650024
21/5/1999,1330.290039
20/5/1999,1338.829956
19/5/1999,1344.22998
18/5/1999,1333.319946
17/5/1999,1339.48999
14/5/1999,1337.800049
13/5/1999,1367.560059
12/5/1999,1364
11/5/1999,1355.609985
10/5/1999,1340.300049
7/5/1999,1345
6/5/1999,1332.050049
5/5/1999,1347.310059
4/5/1999,1332
3/5/1999,1354.630005
30/4/1999,1335.180054
29/4/1999,1342.829956
28/4/1999,1350.910034
27/4/1999,1362.800049
26/4/1999,1360.040039
23/4/1999,1356.849976
22/4/1999,1358.819946
21/4/1999,1336.119995
20/4/1999,1306.170044
19/4/1999,1289.47998
16/4/1999,1319
15/4/1999,1322.849976
14/4/1999,1328.439941
13/4/1999,1349.819946
12/4/1999,1358.630005
9/4/1999,1348.349976
8/4/1999,1343.97998
7/4/1999,1326.890015
6/4/1999,1317.890015
5/4/1999,1321.119995
1/4/1999,1293.719971
31/3/1999,1286.369995
30/3/1999,1300.75
29/3/1999,1310.170044
26/3/1999,1282.800049
25/3/1999,1289.98999
24/3/1999,1268.589966
23/3/1999,1262.140015
22/3/1999,1297.01001
19/3/1999,1299.290039
18/3/1999,1316.550049
17/3/1999,1297.819946
16/3/1999,1306.380005
15/3/1999,1307.26001
12/3/1999,1294.589966
11/3/1999,1297.680054
10/3/1999,1286.839966
9/3/1999,1279.839966
8/3/1999,1282.72998
5/3/1999,1275.469971
4/3/1999,1246.640015
3/3/1999,1227.699951
2/3/1999,1225.5
1/3/1999,1236.160034
26/2/1999,1238.329956
25/2/1999,1245.02002
24/2/1999,1253.410034
23/2/1999,1271.180054
22/2/1999,1272.140015
19/2/1999,1239.219971
18/2/1999,1237.280029
17/2/1999,1224.030029
16/2/1999,1241.869995
12/2/1999,1230.130005
11/2/1999,1254.040039
10/2/1999,1223.550049
9/2/1999,1216.140015
8/2/1999,1243.77002
5/2/1999,1239.400024
4/2/1999,1248.48999
3/2/1999,1272.069946
2/2/1999,1261.98999
1/2/1999,1273
29/1/1999,1279.640015
28/1/1999,1265.369995
27/1/1999,1243.170044
26/1/1999,1252.310059
25/1/1999,1233.97998
22/1/1999,1225.189941
21/1/1999,1235.160034
20/1/1999,1256.619995
19/1/1999,1252
15/1/1999,1243.26001
14/1/1999,1212.189941
13/1/1999,1234.400024
12/1/1999,1239.51001
11/1/1999,1263.880005
8/1/1999,1275.089966
7/1/1999,1269.72998
6/1/1999,1272.339966
5/1/1999,1244.780029
4/1/1999,1228.099976
31/12/1998,1229.22998
30/12/1998,1231.930054
29/12/1998,1241.810059
28/12/1998,1225.48999
24/12/1998,1226.27002
23/12/1998,1228.540039
22/12/1998,1203.569946
21/12/1998,1202.839966
18/12/1998,1188.030029
17/12/1998,1179.97998
16/12/1998,1161.939941
15/12/1998,1162.829956
14/12/1998,1141.199951
11/12/1998,1166.459961
10/12/1998,1165.02002
9/12/1998,1183.48999
8/12/1998,1181.380005
7/12/1998,1187.699951
4/12/1998,1176.73999
3/12/1998,1150.140015
2/12/1998,1171.25
1/12/1998,1175.280029
30/11/1998,1163.630005
27/11/1998,1192.329956
25/11/1998,1186.869995
24/11/1998,1182.98999
23/11/1998,1188.209961
20/11/1998,1163.550049
19/11/1998,1152.609985
18/11/1998,1144.47998
17/11/1998,1139.319946
16/11/1998,1135.869995
13/11/1998,1125.719971
12/11/1998,1117.689941
11/11/1998,1120.969971
10/11/1998,1128.26001
9/11/1998,1130.199951
6/11/1998,1141.01001
5/11/1998,1133.849976
4/11/1998,1118.670044
3/11/1998,1110.839966
2/11/1998,1111.599976
30/10/1998,1098.670044
29/10/1998,1085.930054
28/10/1998,1068.089966
27/10/1998,1065.339966
26/10/1998,1072.319946
23/10/1998,1070.670044
22/10/1998,1078.47998
21/10/1998,1069.920044
20/10/1998,1063.930054
19/10/1998,1062.390015
16/10/1998,1056.420044
15/10/1998,1047.48999
14/10/1998,1005.530029
13/10/1998,994.799988
12/10/1998,997.710022
9/10/1998,984.390015
8/10/1998,959.440002
7/10/1998,970.679993
6/10/1998,984.590027
5/10/1998,988.559998
2/10/1998,1002.599976
1/10/1998,986.390015
30/9/1998,1017.01001
29/9/1998,1049.02002
28/9/1998,1048.689941
25/9/1998,1044.75
24/9/1998,1042.719971
23/9/1998,1066.089966
22/9/1998,1029.630005
21/9/1998,1023.890015
18/9/1998,1020.090027
17/9/1998,1018.869995
16/9/1998,1045.47998
15/9/1998,1037.680054
14/9/1998,1029.719971
11/9/1998,1009.059998
10/9/1998,980.190002
9/9/1998,1006.200012
8/9/1998,1023.460022
4/9/1998,973.890015
3/9/1998,982.26001
2/9/1998,990.47998
1/9/1998,994.26001
31/8/1998,957.280029
28/8/1998,1027.140015
27/8/1998,1042.589966
26/8/1998,1084.189941
25/8/1998,1092.849976
24/8/1998,1088.140015
21/8/1998,1081.23999
20/8/1998,1091.599976
19/8/1998,1098.060059
18/8/1998,1101.199951
17/8/1998,1083.670044
14/8/1998,1062.75
13/8/1998,1074.910034
12/8/1998,1084.219971
11/8/1998,1068.97998
10/8/1998,1083.140015
7/8/1998,1089.449951
6/8/1998,1089.630005
5/8/1998,1081.430054
4/8/1998,1072.119995
3/8/1998,1112.439941
31/7/1998,1120.670044
30/7/1998,1142.949951
29/7/1998,1125.209961
28/7/1998,1130.23999
27/7/1998,1147.27002
24/7/1998,1140.800049
23/7/1998,1139.75
22/7/1998,1164.079956
21/7/1998,1165.069946
20/7/1998,1184.099976
17/7/1998,1186.75
16/7/1998,1183.98999
15/7/1998,1174.810059
14/7/1998,1177.579956
13/7/1998,1165.189941
10/7/1998,1164.329956
9/7/1998,1158.560059
8/7/1998,1166.380005
7/7/1998,1154.660034
6/7/1998,1157.329956
2/7/1998,1146.420044
1/7/1998,1148.560059
30/6/1998,1133.839966
29/6/1998,1138.48999
26/6/1998,1133.199951
25/6/1998,1129.280029
24/6/1998,1132.880005
23/6/1998,1119.48999
22/6/1998,1103.209961
19/6/1998,1100.650024
18/6/1998,1106.369995
17/6/1998,1107.109985
16/6/1998,1087.589966
15/6/1998,1077.01001
12/6/1998,1098.839966
11/6/1998,1094.579956
10/6/1998,1112.280029
9/6/1998,1118.410034
8/6/1998,1115.719971
5/6/1998,1113.859985
4/6/1998,1094.829956
3/6/1998,1082.72998
2/6/1998,1093.219971
1/6/1998,1090.97998
29/5/1998,1090.819946
28/5/1998,1097.599976
27/5/1998,1092.22998
26/5/1998,1094.02002
22/5/1998,1110.469971
21/5/1998,1114.640015
20/5/1998,1119.060059
19/5/1998,1109.52002
18/5/1998,1105.819946
15/5/1998,1108.72998
14/5/1998,1117.369995
13/5/1998,1118.859985
12/5/1998,1115.790039
11/5/1998,1106.640015
8/5/1998,1108.140015
7/5/1998,1095.140015
6/5/1998,1104.920044
5/5/1998,1115.5
4/5/1998,1122.069946
1/5/1998,1121
30/4/1998,1111.75
29/4/1998,1094.619995
28/4/1998,1085.109985
27/4/1998,1086.540039
24/4/1998,1107.900024
23/4/1998,1119.579956
22/4/1998,1130.540039
21/4/1998,1126.670044
20/4/1998,1123.650024
17/4/1998,1122.719971
16/4/1998,1108.170044
15/4/1998,1119.319946
14/4/1998,1115.75
13/4/1998,1109.689941
9/4/1998,1110.670044
8/4/1998,1101.650024
7/4/1998,1109.550049
6/4/1998,1121.380005
3/4/1998,1122.699951
2/4/1998,1120.01001
1/4/1998,1108.150024
31/3/1998,1101.75
30/3/1998,1093.599976
27/3/1998,1095.439941
26/3/1998,1100.800049
25/3/1998,1101.930054
24/3/1998,1105.650024
23/3/1998,1095.550049
20/3/1998,1099.160034
19/3/1998,1089.73999
18/3/1998,1085.52002
17/3/1998,1080.449951
16/3/1998,1079.27002
13/3/1998,1068.609985
12/3/1998,1069.920044
11/3/1998,1068.469971
10/3/1998,1064.25
9/3/1998,1052.310059
6/3/1998,1055.689941
5/3/1998,1035.050049
4/3/1998,1047.329956
3/3/1998,1052.02002
2/3/1998,1047.699951
27/2/1998,1049.339966
26/2/1998,1048.670044
25/2/1998,1042.900024
24/2/1998,1030.560059
23/2/1998,1038.140015
20/2/1998,1034.209961
19/2/1998,1028.280029
18/2/1998,1032.079956
17/2/1998,1022.76001
13/2/1998,1020.090027
12/2/1998,1024.140015
11/2/1998,1020.01001
10/2/1998,1019.01001
9/2/1998,1010.73999
6/2/1998,1012.460022
5/2/1998,1003.539978
4/2/1998,1006.900024
3/2/1998,1006
2/2/1998,1001.27002
30/1/1998,980.280029
29/1/1998,985.48999
28/1/1998,977.460022
27/1/1998,969.02002
26/1/1998,956.950012
23/1/1998,957.590027
22/1/1998,963.039978
21/1/1998,970.809998
20/1/1998,978.599976
16/1/1998,961.51001
15/1/1998,950.72998
14/1/1998,957.940002
13/1/1998,952.119995
12/1/1998,939.210022
9/1/1998,927.690002
8/1/1998,956.049988
7/1/1998,964
6/1/1998,966.580017
5/1/1998,977.070007
2/1/1998,975.039978
31/12/1997,970.429993
30/12/1997,970.840027
29/12/1997,953.349976
26/12/1997,936.460022
24/12/1997,932.700012
23/12/1997,939.130005
22/12/1997,953.700012
19/12/1997,946.780029
18/12/1997,955.299988
17/12/1997,965.539978
16/12/1997,968.039978
15/12/1997,963.390015
12/12/1997,953.390015
11/12/1997,954.940002
10/12/1997,969.789978
9/12/1997,975.780029
8/12/1997,982.369995
5/12/1997,983.789978
4/12/1997,973.099976
3/12/1997,976.77002
2/12/1997,971.679993
1/12/1997,974.77002
28/11/1997,955.400024
26/11/1997,951.640015
25/11/1997,950.820007
24/11/1997,946.669983
21/11/1997,963.090027
20/11/1997,958.97998
19/11/1997,944.590027
18/11/1997,938.22998
17/11/1997,946.200012
14/11/1997,928.349976
13/11/1997,916.659973
12/11/1997,905.960022
11/11/1997,923.780029
10/11/1997,921.130005
7/11/1997,927.51001
6/11/1997,938.030029
5/11/1997,942.76001
4/11/1997,940.76001
3/11/1997,938.98999
31/10/1997,914.619995
30/10/1997,903.679993
29/10/1997,919.159973
28/10/1997,921.849976
27/10/1997,876.98999
24/10/1997,941.640015
23/10/1997,950.690002
22/10/1997,968.48999
21/10/1997,972.280029
20/10/1997,955.609985
17/10/1997,944.159973
16/10/1997,955.25
15/10/1997,965.719971
14/10/1997,970.280029
13/10/1997,968.099976
10/10/1997,966.97998
9/10/1997,970.619995
8/10/1997,973.840027
7/10/1997,983.119995
6/10/1997,972.690002
3/10/1997,965.030029
2/10/1997,960.460022
1/10/1997,955.409973
30/9/1997,947.280029
29/9/1997,953.340027
26/9/1997,945.219971
25/9/1997,937.909973
24/9/1997,944.47998
23/9/1997,951.929993
22/9/1997,955.429993
19/9/1997,950.51001
18/9/1997,947.289978
17/9/1997,943
16/9/1997,945.640015
15/9/1997,919.77002
12/9/1997,923.909973
11/9/1997,912.590027
10/9/1997,919.030029
9/9/1997,933.619995
8/9/1997,931.200012
5/9/1997,929.049988
4/9/1997,930.869995
3/9/1997,927.859985
2/9/1997,927.580017
29/8/1997,899.469971
28/8/1997,903.669983
27/8/1997,913.700012
26/8/1997,913.02002
25/8/1997,920.159973
22/8/1997,923.539978
21/8/1997,925.049988
20/8/1997,939.349976
19/8/1997,926.01001
18/8/1997,912.48999
15/8/1997,900.809998
14/8/1997,924.77002
13/8/1997,922.02002
12/8/1997,926.530029
11/8/1997,937
8/8/1997,933.539978
7/8/1997,951.190002
6/8/1997,960.320007
5/8/1997,952.369995
4/8/1997,950.299988
1/8/1997,947.140015
31/7/1997,954.309998
30/7/1997,952.289978
29/7/1997,942.289978
28/7/1997,936.450012
25/7/1997,938.789978
24/7/1997,940.299988
23/7/1997,936.559998
22/7/1997,933.97998
21/7/1997,912.940002
18/7/1997,915.299988
17/7/1997,931.609985
16/7/1997,936.590027
15/7/1997,925.76001
14/7/1997,918.380005
11/7/1997,916.679993
10/7/1997,913.780029
9/7/1997,907.539978
8/7/1997,918.75
7/7/1997,912.200012
3/7/1997,916.919983
2/7/1997,904.030029
1/7/1997,891.030029
30/6/1997,885.140015
27/6/1997,887.299988
26/6/1997,883.679993
25/6/1997,888.98999
24/6/1997,896.340027
23/6/1997,878.619995
20/6/1997,898.700012
19/6/1997,897.98999
18/6/1997,889.059998
17/6/1997,894.419983
16/6/1997,893.900024
13/6/1997,893.27002
12/6/1997,883.460022
11/6/1997,869.570007
10/6/1997,865.27002
9/6/1997,862.909973
6/6/1997,858.01001
5/6/1997,843.429993
4/6/1997,840.109985
3/6/1997,845.47998
2/6/1997,846.359985
30/5/1997,848.280029
29/5/1997,844.080017
28/5/1997,847.210022
27/5/1997,849.710022
23/5/1997,847.030029
22/5/1997,835.659973
21/5/1997,839.349976
20/5/1997,841.659973
19/5/1997,833.27002
16/5/1997,829.75
15/5/1997,841.880005
14/5/1997,836.039978
13/5/1997,833.130005
12/5/1997,837.659973
9/5/1997,824.780029
8/5/1997,820.26001
7/5/1997,815.619995
6/5/1997,827.76001
5/5/1997,830.289978
2/5/1997,812.969971
1/5/1997,798.530029
30/4/1997,801.340027
29/4/1997,794.049988
28/4/1997,772.960022
25/4/1997,765.369995
24/4/1997,771.179993
23/4/1997,773.640015
22/4/1997,774.609985
21/4/1997,760.369995
18/4/1997,766.340027
17/4/1997,761.77002
16/4/1997,763.530029
15/4/1997,754.719971
14/4/1997,743.72998
11/4/1997,737.650024
10/4/1997,758.340027
9/4/1997,760.599976
8/4/1997,766.119995
7/4/1997,762.130005
4/4/1997,757.900024
3/4/1997,750.320007
2/4/1997,750.109985
1/4/1997,759.640015
31/3/1997,757.119995
27/3/1997,773.880005
26/3/1997,790.5
25/3/1997,789.070007
24/3/1997,790.890015
21/3/1997,784.099976
20/3/1997,782.650024
19/3/1997,785.77002
18/3/1997,789.659973
17/3/1997,795.710022
14/3/1997,793.169983
13/3/1997,789.559998
12/3/1997,804.26001
11/3/1997,811.340027
10/3/1997,813.650024
7/3/1997,804.969971
6/3/1997,798.559998
5/3/1997,801.98999
4/3/1997,790.950012
3/3/1997,795.309998
28/2/1997,790.820007
27/2/1997,795.070007
26/2/1997,805.679993
25/2/1997,812.030029
24/2/1997,810.280029
21/2/1997,801.77002
20/2/1997,802.799988
19/2/1997,812.48999
18/2/1997,816.289978
14/2/1997,808.47998
13/2/1997,811.820007
12/2/1997,802.77002
11/2/1997,789.590027
10/2/1997,785.429993
7/2/1997,789.559998
6/2/1997,780.150024
5/2/1997,778.280029
4/2/1997,789.26001
3/2/1997,786.72998
31/1/1997,786.159973
30/1/1997,784.169983
29/1/1997,772.5
28/1/1997,765.02002
27/1/1997,765.02002
24/1/1997,770.52002
23/1/1997,777.559998
22/1/1997,786.22998
21/1/1997,782.719971
20/1/1997,776.700012
17/1/1997,776.169983
16/1/1997,769.75
15/1/1997,767.200012
14/1/1997,768.859985
13/1/1997,759.51001
10/1/1997,759.5
9/1/1997,754.849976
8/1/1997,748.409973
7/1/1997,753.22998
6/1/1997,747.650024
3/1/1997,748.030029
2/1/1997,737.01001
31/12/1996,740.73999
30/12/1996,753.849976
27/12/1996,756.789978
26/12/1996,755.820007
24/12/1996,751.030029
23/12/1996,746.919983
20/12/1996,748.869995
19/12/1996,745.76001
18/12/1996,731.539978
17/12/1996,726.039978
16/12/1996,720.97998
13/12/1996,728.640015
12/12/1996,729.299988
11/12/1996,740.72998
10/12/1996,747.539978
9/12/1996,749.76001
6/12/1996,739.599976
5/12/1996,744.380005
4/12/1996,745.099976
3/12/1996,748.280029
2/12/1996,756.559998
29/11/1996,757.02002
27/11/1996,755
26/11/1996,755.960022
25/11/1996,757.030029
22/11/1996,748.72998
21/11/1996,742.75
20/11/1996,743.950012
19/11/1996,742.159973
18/11/1996,737.02002
15/11/1996,737.619995
14/11/1996,735.880005
13/11/1996,731.130005
12/11/1996,729.559998
11/11/1996,731.869995
8/11/1996,730.820007
7/11/1996,727.650024
6/11/1996,724.590027
5/11/1996,714.140015
4/11/1996,706.72998
1/11/1996,703.77002
31/10/1996,705.27002
30/10/1996,700.900024
29/10/1996,701.5
28/10/1996,697.26001
25/10/1996,700.919983
24/10/1996,702.289978
23/10/1996,707.27002
22/10/1996,706.570007
21/10/1996,709.849976
18/10/1996,710.820007
17/10/1996,706.98999
16/10/1996,704.409973
15/10/1996,702.570007
14/10/1996,703.539978
11/10/1996,700.659973
10/10/1996,694.609985
9/10/1996,696.73999
8/10/1996,700.640015
7/10/1996,703.340027
4/10/1996,701.460022
3/10/1996,692.780029
2/10/1996,694.01001
1/10/1996,689.080017
30/9/1996,687.330017
27/9/1996,686.190002
26/9/1996,685.859985
25/9/1996,685.830017
24/9/1996,685.609985
23/9/1996,686.47998
20/9/1996,687.030029
19/9/1996,683
18/9/1996,681.469971
17/9/1996,682.940002
16/9/1996,683.97998
13/9/1996,680.539978
12/9/1996,671.150024
11/9/1996,667.280029
10/9/1996,663.809998
9/9/1996,663.76001
6/9/1996,655.679993
5/9/1996,649.440002
4/9/1996,655.609985
3/9/1996,654.719971
30/8/1996,651.98999
29/8/1996,657.400024
28/8/1996,664.809998
27/8/1996,666.400024
26/8/1996,663.880005
23/8/1996,667.030029
22/8/1996,670.679993
21/8/1996,665.070007
20/8/1996,665.690002
19/8/1996,666.580017
16/8/1996,665.210022
15/8/1996,662.280029
14/8/1996,662.049988
13/8/1996,660.200012
12/8/1996,665.77002
9/8/1996,662.099976
8/8/1996,662.590027
7/8/1996,664.159973
6/8/1996,662.380005
5/8/1996,660.22998
2/8/1996,662.48999
1/8/1996,650.02002
31/7/1996,639.950012
30/7/1996,635.26001
29/7/1996,630.909973
26/7/1996,635.900024
25/7/1996,631.169983
24/7/1996,626.650024
23/7/1996,626.869995
22/7/1996,633.77002
19/7/1996,638.72998
18/7/1996,643.559998
17/7/1996,634.070007
16/7/1996,628.369995
15/7/1996,629.799988
12/7/1996,646.190002
11/7/1996,645.669983
10/7/1996,656.059998
9/7/1996,654.75
8/7/1996,652.539978
5/7/1996,657.440002
3/7/1996,672.400024
2/7/1996,673.609985
1/7/1996,675.880005
28/6/1996,670.630005
27/6/1996,668.549988
26/6/1996,664.390015
25/6/1996,668.47998
24/6/1996,668.849976
21/6/1996,666.840027
20/6/1996,662.099976
19/6/1996,661.960022
18/6/1996,662.059998
17/6/1996,665.159973
14/6/1996,665.849976
13/6/1996,667.919983
12/6/1996,669.039978
11/6/1996,670.969971
10/6/1996,672.159973
7/6/1996,673.309998
6/6/1996,673.030029
5/6/1996,678.440002
4/6/1996,672.559998
3/6/1996,667.679993
31/5/1996,669.119995
30/5/1996,671.700012
29/5/1996,667.929993
28/5/1996,672.22998
24/5/1996,678.51001
23/5/1996,676
22/5/1996,678.419983
21/5/1996,672.76001
20/5/1996,673.150024
17/5/1996,668.909973
16/5/1996,664.849976
15/5/1996,665.419983
14/5/1996,665.599976
13/5/1996,661.51001
10/5/1996,652.090027
9/5/1996,645.440002
8/5/1996,644.77002
7/5/1996,638.26001
6/5/1996,640.809998
3/5/1996,641.630005
2/5/1996,643.380005
1/5/1996,654.580017
30/4/1996,654.169983
29/4/1996,654.159973
26/4/1996,653.460022
25/4/1996,652.869995
24/4/1996,650.169983
23/4/1996,651.580017
22/4/1996,647.890015
19/4/1996,645.070007
18/4/1996,643.609985
17/4/1996,641.609985
16/4/1996,645
15/4/1996,642.48999
12/4/1996,636.710022
11/4/1996,631.179993
10/4/1996,633.5
9/4/1996,642.190002
8/4/1996,644.23999
4/4/1996,655.859985
3/4/1996,655.880005
2/4/1996,655.26001
1/4/1996,653.72998
29/3/1996,645.5
28/3/1996,648.940002
27/3/1996,648.909973
26/3/1996,652.969971
25/3/1996,650.039978
22/3/1996,650.619995
21/3/1996,649.190002
20/3/1996,649.97998
19/3/1996,651.690002
18/3/1996,652.650024
15/3/1996,641.429993
14/3/1996,640.869995
13/3/1996,638.549988
12/3/1996,637.090027
11/3/1996,640.02002
8/3/1996,633.5
7/3/1996,653.650024
6/3/1996,652
5/3/1996,655.789978
4/3/1996,650.809998
1/3/1996,644.369995
29/2/1996,640.429993
28/2/1996,644.75
27/2/1996,647.23999
26/2/1996,650.460022
23/2/1996,659.080017
22/2/1996,658.859985
21/2/1996,648.099976
20/2/1996,640.650024
16/2/1996,647.97998
15/2/1996,651.320007
14/2/1996,655.580017
13/2/1996,660.51001
12/2/1996,661.450012
9/2/1996,656.369995
8/2/1996,656.070007
7/2/1996,649.929993
6/2/1996,646.330017
5/2/1996,641.429993
2/2/1996,635.840027
1/2/1996,638.460022
31/1/1996,636.02002
30/1/1996,630.150024
29/1/1996,624.219971
26/1/1996,621.619995
25/1/1996,617.030029
24/1/1996,619.960022
23/1/1996,612.789978
22/1/1996,613.400024
19/1/1996,611.830017
18/1/1996,608.23999
17/1/1996,606.369995
16/1/1996,608.440002
15/1/1996,599.820007
12/1/1996,601.809998
11/1/1996,602.690002
10/1/1996,598.47998
9/1/1996,609.450012
8/1/1996,618.460022
5/1/1996,616.710022
4/1/1996,617.700012
3/1/1996,621.320007
2/1/1996,620.72998
29/12/1995,615.929993
28/12/1995,614.119995
27/12/1995,614.530029
26/12/1995,614.299988
22/12/1995,611.950012
21/12/1995,610.48999
20/12/1995,605.940002
19/12/1995,611.929993
18/12/1995,606.809998
15/12/1995,616.340027
14/12/1995,616.919983
13/12/1995,621.690002
12/12/1995,618.780029
11/12/1995,619.52002
8/12/1995,617.47998
7/12/1995,616.169983
6/12/1995,620.179993
5/12/1995,617.679993
4/12/1995,613.679993
1/12/1995,606.97998
30/11/1995,605.369995
29/11/1995,607.640015
28/11/1995,606.450012
27/11/1995,601.320007
24/11/1995,599.969971
22/11/1995,598.400024
21/11/1995,600.23999
20/11/1995,596.849976
17/11/1995,600.070007
16/11/1995,597.340027
15/11/1995,593.960022
14/11/1995,589.289978
13/11/1995,592.299988
10/11/1995,592.719971
9/11/1995,593.26001
8/11/1995,591.710022
7/11/1995,586.320007
6/11/1995,588.460022
3/11/1995,590.570007
2/11/1995,589.719971
1/11/1995,584.219971
31/10/1995,581.5
30/10/1995,583.25
27/10/1995,579.700012
26/10/1995,576.719971
25/10/1995,582.469971
24/10/1995,586.539978
23/10/1995,585.059998
20/10/1995,587.460022
19/10/1995,590.650024
18/10/1995,587.440002
17/10/1995,586.780029
16/10/1995,583.030029
13/10/1995,584.5
12/10/1995,583.099976
11/10/1995,579.460022
10/10/1995,577.52002
9/10/1995,578.369995
6/10/1995,582.48999
5/10/1995,582.630005
4/10/1995,581.469971
3/10/1995,582.340027
2/10/1995,581.719971
29/9/1995,584.409973
28/9/1995,585.869995
27/9/1995,581.039978
26/9/1995,581.409973
25/9/1995,581.809998
22/9/1995,581.72998
21/9/1995,583
20/9/1995,586.77002
19/9/1995,584.200012
18/9/1995,582.77002
15/9/1995,583.349976
14/9/1995,583.609985
13/9/1995,578.77002
12/9/1995,576.51001
11/9/1995,573.909973
8/9/1995,572.679993
7/9/1995,570.289978
6/9/1995,570.169983
5/9/1995,569.169983
1/9/1995,563.840027
31/8/1995,561.880005
30/8/1995,560.919983
29/8/1995,560
28/8/1995,559.049988
25/8/1995,560.099976
24/8/1995,557.460022
23/8/1995,557.140015
22/8/1995,559.52002
21/8/1995,558.109985
18/8/1995,559.210022
17/8/1995,559.039978
16/8/1995,559.969971
15/8/1995,558.570007
14/8/1995,559.73999
11/8/1995,555.109985
10/8/1995,557.450012
9/8/1995,559.710022
8/8/1995,560.390015
7/8/1995,560.030029
4/8/1995,558.940002
3/8/1995,558.75
2/8/1995,558.799988
1/8/1995,559.640015
31/7/1995,562.059998
28/7/1995,562.929993
27/7/1995,565.219971
26/7/1995,561.609985
25/7/1995,561.099976
24/7/1995,556.630005
21/7/1995,553.619995
20/7/1995,553.539978
19/7/1995,550.97998
18/7/1995,558.460022
17/7/1995,562.719971
14/7/1995,559.890015
13/7/1995,561
12/7/1995,560.890015
11/7/1995,554.780029
10/7/1995,557.190002
7/7/1995,556.369995
6/7/1995,553.98999
5/7/1995,547.26001
3/7/1995,547.090027
30/6/1995,544.75
29/6/1995,543.869995
28/6/1995,544.72998
27/6/1995,542.429993
26/6/1995,544.130005
23/6/1995,549.710022
22/6/1995,551.070007
21/6/1995,543.97998
20/6/1995,544.97998
